year,parent_entity,parent_type,lei,commodity,production_value,production_unit,total_emissions_MtCO2e
2015,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,37.356436549722,Million tonnes/yr,101.39056232111405
2016,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,31.973147062956,Million tonnes/yr,86.77956623549814
2017,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,34.118660988841,Million tonnes/yr,92.60278931309871
2018,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,36.529075577034,Million tonnes/yr,99.14498961634798
2019,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Oil & NGL,1.105,Million bbl/yr,0.4406495760469331
2019,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Natural Gas,3.664,Bcf/yr,0.2670703902857955
2019,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,36.270525273069005,Million tonnes/yr,98.44324814610864
2020,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Oil & NGL,1.285,Million bbl/yr,0.5124295974844425
2020,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Natural Gas,3.635,Bcf/yr,0.264956568965302
2020,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,24.48516738251,Million tonnes/yr,66.45614835705638
2021,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Oil & NGL,1.331,Million bbl/yr,0.530773380740695
2021,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Natural Gas,3.881,Bcf/yr,0.2828876049943156
2021,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,29.217998736143,Million tonnes/yr,79.30171063859635
2022,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Oil & NGL,1.645,Million bbl/yr,0.6559896403594615
2022,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Natural Gas,5.226,Bcf/yr,0.3809251800309954
2022,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,32.184523276373,Million tonnes/yr,87.35327066555351
2023,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Oil & NGL,2.188,Million bbl/yr,0.872526038362615
2023,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Natural Gas,6.1610000000000005,Bcf/yr,0.4490776950193194
2023,Alliance Resource Partners,Investor-owned Company,529900T4Q5UPWOUFG783,Bituminous Coal,31.245577435658,Million tonnes/yr,84.80484111573678
1981,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,9.268656529232624,Million tonnes/yr,25.156422406867776
1981,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,3.440288677135632,Million tonnes/yr,10.206019135433998
1982,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,12.262432589018452,Million tonnes/yr,33.28194684657596
1982,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.551501919683519,Million tonnes/yr,13.502563315683982
1983,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,12.053361220018164,Million tonnes/yr,32.714498084701425
1983,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.473899965571031,Million tonnes/yr,13.272348033494776
1984,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,15.575155142567125,Million tonnes/yr,42.27313641229047
1984,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,5.7810999613131,Million tonnes/yr,17.15030986241046
1985,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,16.148116550654155,Million tonnes/yr,43.828233330512816
1985,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,5.993768606010427,Million tonnes/yr,17.781216295266805
1986,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,15.368730249118515,Million tonnes/yr,41.71287055299276
1986,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,5.704480311473708,Million tonnes/yr,16.923008700851486
1987,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,11.737107695502017,Million tonnes/yr,31.856142051624044
1987,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.356514731943595,Million tonnes/yr,12.924110994963325
1988,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,11.247510190181517,Million tonnes/yr,30.527306355280576
1988,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.174788638282516,Million tonnes/yr,12.384999262381376
1989,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,11.181348373964957,Million tonnes/yr,30.34773398783984
1989,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.150231058671015,Million tonnes/yr,12.312146327364424
1990,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,12.372261211014052,Million tonnes/yr,33.58003699573313
1990,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.592267502564365,Million tonnes/yr,13.623499189965164
1991,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,11.181348373964957,Million tonnes/yr,30.34773398783984
1991,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.150231058671015,Million tonnes/yr,12.312146327364424
1992,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,11.909128443066502,Million tonnes/yr,32.32303027591297
1992,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.420364440747886,Million tonnes/yr,13.11352863139
1993,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,14.55560142739063,Million tonnes/yr,39.50592588457501
1993,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,5.402667649702173,Million tonnes/yr,16.02764610473319
1994,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,16.77202255641146,Million tonnes/yr,45.521600969448514
1994,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,6.2253465875529255,Million tonnes/yr,18.468219489700992
1995,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,18.988443685432287,Million tonnes/yr,51.537276054322
1995,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,7.048025525403679,Million tonnes/yr,20.908792874668784
1996,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,21.105622067448436,Million tonnes/yr,57.283592526478145
1996,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,7.833868092929985,Million tonnes/yr,23.24008685441985
1997,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,22.857587186209894,Million tonnes/yr,62.0386694279318
1997,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,8.484152816827713,Million tonnes/yr,25.169232620497368
1998,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,17.8717227653,Million tonnes/yr,48.50634022356468
1998,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,16.5109316918,Million tonnes/yr,48.98161189503893
1999,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,64.2218637621858,Million tonnes/yr,174.3070667752557
1999,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,24.6831530398142,Million tonnes/yr,73.22546329366008
2000,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,70.05220060457623,Million tonnes/yr,190.13141153535227
2000,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,24.658858111023765,Million tonnes/yr,73.15338954305389
2001,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,76.09718849482145,Million tonnes/yr,206.53834908145632
2001,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,24.147753919678546,Million tonnes/yr,71.63713912147213
2002,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,81.04729101787379,Million tonnes/yr,219.9736155231956
2002,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,23.280024617126205,Million tonnes/yr,69.06291855530746
2003,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,92.94250397513491,Million tonnes/yr,252.25887723601497
2003,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,25.62775822916508,Million tonnes/yr,76.02774517832216
2004,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,85.34892979226238,Million tonnes/yr,231.6488611975803
2004,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,24.69370835597357,Million tonnes/yr,73.25677687481942
2005,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,92.29127152466528,Million tonnes/yr,250.49134182703696
2005,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,24.918199608856305,Million tonnes/yr,73.92275645899964
2006,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,97.66626943926224,Million tonnes/yr,265.07983343303994
2006,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,25.258524202959354,Million tonnes/yr,74.93236921119647
2007,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,97.46955691087057,Million tonnes/yr,264.54592828278044
2007,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,25.81811435004381,Million tonnes/yr,76.59245889701305
2008,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,94.96980121769623,Million tonnes/yr,257.7612437998532
2008,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,26.50348194793975,Million tonnes/yr,78.62568211616342
2009,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,87.66007126059395,Million tonnes/yr,237.9216204519564
2009,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,22.745444502706047,Million tonnes/yr,67.47702405946032
2010,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,85.5573283317243,Million tonnes/yr,232.21448380654672
2010,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,22.67092171397569,Million tonnes/yr,67.25594348187312
2011,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,90.05412926709063,Million tonnes/yr,244.41942671848767
2011,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,20.404306152394064,Million tonnes/yr,60.53176305250428
2012,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,80.2866733365,Million tonnes/yr,217.9091933901256
2012,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,18.4160391947,Million tonnes/yr,54.633336344466514
2013,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,60.579697010073,Million tonnes/yr,164.42171985324765
2013,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,18.266352176615,Million tonnes/yr,54.18927228058291
2014,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,57.59632918761135,Million tonnes/yr,156.32444481665544
2014,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,15.117995421885652,Million tonnes/yr,44.849303371144266
2015,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,50.586582937367766,Million tonnes/yr,137.29901895478196
2015,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,13.278063724134231,Million tonnes/yr,39.39093057820256
2016,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,8.907515583859611,Million tonnes/yr,24.176235673055206
2016,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,2.3380618475443886,Million tonnes/yr,6.936134201311805
2017,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,6.2614533261980005,Million tonnes/yr,16.994454833657027
2017,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,3.408328042093,Million tonnes/yr,10.11120416976161
2018,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,0.539780459155,Million tonnes/yr,1.2789710429589585
2018,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,5.690828269377,Million tonnes/yr,15.445699097584836
2018,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,4.310078926799,Million tonnes/yr,12.78635374249066
2019,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,3.718588406851,Million tonnes/yr,8.810928243846673
2019,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Bituminous Coal,5.936677856656,Million tonnes/yr,16.112969057005447
2019,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,9.731470563623,Million tonnes/yr,28.869546747147403
2020,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,2.9030209568000003,Million tonnes/yr,6.878499726838097
2020,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,11.2492062076,Million tonnes/yr,33.372087225191365
2021,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,2.2679851225,Million tonnes/yr,5.373827911592263
2021,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,12.5192778762,Million tonnes/yr,37.13990352480975
2022,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,1.9958269078,Million tonnes/yr,4.728968562201191
2022,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,12.6099972811,Million tonnes/yr,37.40903326049677
2023,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Thermal Coal,1.7236686930999998,Million tonnes/yr,4.0841092128101195
2023,Alpha Metallurgical Resources,Investor-owned Company,549300C9E158C3V6PT51,Metallurgical Coal,13.4264719252,Million tonnes/yr,39.83120088168002
1988,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,0.907194049,Million tonnes/yr,2.4622507727697807
1989,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,2.0487465603559354,Million tonnes/yr,5.560582994351005
1990,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,3.1902990726190645,Million tonnes/yr,8.65891521839448
1991,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,4.331851583975,Million tonnes/yr,11.757247439975703
1992,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,5.473404095330936,Million tonnes/yr,14.855579661556929
1993,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,6.614956607594065,Million tonnes/yr,17.953911885600405
1994,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,7.75650911895,Million tonnes/yr,21.052244107181632
1995,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,8.898061630305936,Million tonnes/yr,24.15057632876285
1996,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,10.039614145290647,Million tonnes/yr,27.24890856019308
1997,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,11.181166653925,Million tonnes/yr,30.347240774387547
1998,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,12.322719162559354,Million tonnes/yr,33.44557298858202
1999,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,13.464271680265648,Million tonnes/yr,36.543905227399
2000,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,14.605824188900002,Million tonnes/yr,39.64223744159347
2001,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,14.2429465693,Million tonnes/yr,38.65733713248555
2002,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,17.9624421702,Million tonnes/yr,48.75256530084167
2003,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,17.5995645506,Million tonnes/yr,47.76766499173375
2004,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,19.5953914584,Million tonnes/yr,53.18461669182727
2005,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,18.033203306022,Million tonnes/yr,48.944620861117706
2006,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,18.530345644874,Million tonnes/yr,50.29393428459554
2007,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,25.175542053799003,Million tonnes/yr,68.32992119513419
2008,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,23.640569722891,Million tonnes/yr,64.16379288760773
2009,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,22.7705706299,Million tonnes/yr,61.802494396521496
2010,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,22.4076930103,Million tonnes/yr,60.81759408741359
2011,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,24.0406422985,Million tonnes/yr,65.24964547839919
2012,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,26.504581335584,Million tonnes/yr,71.93711857724192
2013,American Consolidated Natural Resources,Investor-owned Company,549300WM5IIFYHZYTT63,Bituminous Coal,58.967613185,Million tonnes/yr,160.04630023003574
